年月日,Data Field,1101 台泥,1102 亞泥,1216 統一,1301 台塑,1303 南亞,1326 台化,1402 遠東新,2002 中鋼,2105 正新,2801 彰銀,2823 中壽,2880 華南金,2881 富邦金,2882 國泰金,2883 開發金,2884 玉山金,2885 元大金,2886 兆豐金,2887 台新金,2890 永豐金,2891 中信金,2892 第一金,5880 合庫金,5871 中租-KY,9904 寶成,6505 台塑化,2303 聯電,2330 台積電,2408 南亞科,2454 聯發科,2301 光寶科,2357 華碩,2382 廣達,2395 研華,4938 和碩,2409 友達,3008 大立光,3481 群創,2412 中華電,3045 台灣大,4904 遠傳,2308 台達電,2317 鴻海,2354 鴻準,2474 可成
2017/9/20,收盤價(元),29.79,26.82,60.46,89.31,72.04,88.82,24,23.68,58.9,15.44,27.19,15.41,44.59,46.08,8.86,16.77,12.66,22.54,12.28,8.54,18.24,18.44,14.54,74.13,37.09,100.1,15.02,213.71,77.26,279.82,40.5,241.93,67.32,208.14,79.24,11.28,5597.4,13.75,99.53,102.1,68.69,152.69,126.17,86.81,298.71
2017/9/21,收盤價(元),29.7,26.53,60,89.03,72.04,88.35,24.05,23.73,59.29,15.39,27.1,15.41,44.78,46.99,8.95,16.72,12.75,22.45,12.23,8.51,18.28,18.39,14.59,74.41,36.85,99.62,15.21,213.23,82.16,283.2,40.64,242.88,68.63,207.65,79.9,11.23,5607.24,13.84,99.05,101.63,68.4,152.69,131.51,87.38,301.61
2017/9/22,收盤價(元),29.79,26.24,59.25,88.27,71.95,88.06,23.57,23.53,58.71,15.35,26.83,15.36,44.73,46.13,8.85,16.72,12.66,22.35,12.14,8.54,18.19,18.39,14.5,73.37,36.24,99.15,14.88,210.82,80.62,275.96,40.27,240.04,66.47,207.65,76.6,11.06,5277.69,13.56,99.05,101.63,68.6,151.74,127.95,85.19,290.01
2017/9/25,收盤價(元),29.92,26.63,58.6,87.6,71.01,87.59,23.47,23.39,58.32,15.35,26.32,15.31,44.54,46.08,8.64,16.58,12.56,22.31,12.09,8.54,18,18.25,14.5,70.44,36,100.1,14.59,209.37,80.62,275.48,39.57,238.63,64.31,208.14,73.21,10.92,5243.26,13.33,98.57,101.63,68.4,148.88,124.4,82.42,276.96
2017/9/26,收盤價(元),29.88,26.53,58.42,88.08,71.1,87.5,23.33,23.39,58.52,15.39,26.09,15.36,44.87,46.08,8.65,16.63,12.51,22.54,12.09,8.53,18.05,18.53,14.59,70.91,35.91,99.62,14.64,206.47,77.26,272.11,39.43,238.63,64.87,209.1,71.7,10.79,5031.76,13.09,98.57,101.63,68.21,148.4,122.62,82.61,276.48
2017/9/27,收盤價(元),29.83,26.34,57.67,87.98,70.72,86.93,23.42,23.39,58.13,15.44,26.36,15.41,44.97,46.37,8.67,16.63,12.51,22.45,12.09,8.52,18.14,18.53,14.68,69.78,35.58,100.57,14.64,207.44,80.62,277.41,40.03,236.26,63.37,209.1,73.49,10.83,5312.12,13.14,98.57,101.63,68.69,148.4,124.4,82.7,277.93
2017/9/28,收盤價(元),29.7,25.99,57.95,86.84,69.59,85.8,23.13,23.49,57.84,15.3,26.27,15.36,44.97,45.65,8.64,16.63,12.42,22.45,12.09,8.49,18.14,18.49,14.54,69.97,35.15,99.15,14.83,206.47,82.35,280.79,39.57,233.9,65.53,209.1,75.09,10.7,5282.61,13.09,98.57,102.58,68.21,147.92,123.81,82.61,279.86
2017/9/29,收盤價(元),29.7,26.04,59.07,87.13,70.35,87.12,23.13,23.49,58.32,15.39,26.27,15.31,45.26,46.03,8.62,16.58,12.51,22.4,12.05,8.51,18.05,18.44,14.59,69.12,35.91,99.15,14.54,208.89,82.35,274.52,40.13,235.79,65.53,208.62,74.15,10.79,5243.26,13.19,100.01,102.58,68.69,148.88,124.4,83.56,273.1
2017/9/30,收盤價(元),29.7,26.14,58.51,87.13,70.63,87.02,23.23,23.58,58.04,15.39,26.6,15.36,45.16,46.03,8.63,16.63,12.56,22.45,12.05,8.51,18.14,18.53,14.59,70.72,35.86,100.57,14.4,208.89,82.83,281.27,40.03,234.37,65.63,205.72,75,10.79,5287.53,13.19,100.01,103.05,69.17,149.35,126.77,84.52,285.18
2017/10/2,收盤價(元),29.57,26.19,58.23,87.13,70.06,86.83,23.28,23.63,58.52,15.35,26.41,15.36,45.4,46.13,8.7,16.63,12.56,22.59,12.05,8.54,18.09,18.49,14.59,71.95,35.95,101.52,14.54,212.75,87.05,277.89,40.91,233.43,65.91,206.2,76.98,10.79,5366.23,13.33,99.05,103.05,68.88,147.45,126.77,84.14,302.58
2017/10/3,收盤價(元),29.61,25.99,58.97,86.56,69.69,86.55,23.18,23.58,58.71,15.25,26.32,15.41,45.16,46.18,8.67,16.68,12.61,22.54,12.09,8.55,18.24,18.53,14.64,74.7,35.86,101.52,15.16,214.68,85.23,277.89,40.64,230.12,65.91,206.69,75.47,10.79,5454.76,13.19,98.57,101.63,68.88,148.88,125.58,84.61,295.33
2017/10/5,收盤價(元),29.7,25.99,58.7,86.56,69.22,86.36,23.33,23.78,59.19,15.3,26.41,15.41,45.06,46.37,8.68,16.77,12.56,22.54,12.14,8.57,18.19,18.53,14.73,74.51,36.33,101.52,15.07,216.61,83.79,275,40.5,233.9,65.53,209.58,76.32,10.97,5499.03,13.28,98.57,102.1,68.6,148.4,125.58,85.57,305.48
2017/10/6,收盤價(元),29.66,26.19,59.16,87.32,69.12,86.83,23.47,23.73,59.19,15.35,26.6,15.45,45.26,46.51,8.71,16.81,12.66,22.68,12.19,8.58,18.43,18.68,14.78,74.41,36.14,101.99,14.92,216.61,81.39,280.79,40.73,235.32,65.06,207.65,76.88,10.97,5400.66,13.28,98.57,102.58,68.79,147.45,126.17,85.76,317.08
2017/10/11,收盤價(元),29.88,26.34,60.28,89.6,70.44,89.2,23.66,23.58,58.81,15.44,26.41,15.5,45.35,46.99,8.77,16.9,12.75,22.78,12.28,8.6,18.38,18.87,14.87,74.22,35.81,101.52,15.16,224.81,82.35,295.26,40.5,233.43,64.78,202.82,77.54,10.83,5331.79,13.09,98.57,102.58,69.17,148.88,126.77,86.62,310.8
2017/10/12,收盤價(元),29.79,26.38,60.93,89.79,70.63,89.1,23.52,23.82,58.32,15.44,26.41,15.59,45.4,46.8,8.74,16.81,12.85,22.59,12.37,8.59,18.38,18.96,15.01,75.55,36.14,101.05,15.26,229.15,82.44,292.85,40.54,236.74,65.34,197.03,77.54,10.75,5543.3,12.95,98.57,102.1,68.6,145.06,127.95,90.72,309.83
2017/10/13,收盤價(元),29.66,26.29,60.74,88.74,69.88,88.72,23.86,23.82,58.23,15.49,26.46,15.59,45.59,46.94,8.77,16.86,12.85,22.64,12.37,8.59,18.43,19.05,15.1,72.62,36.14,100.1,15.31,229.15,83.6,310.7,40.78,237.21,64.87,199.93,77.07,10.83,5459.68,13,99.05,103.53,68.98,142.67,127.95,90.63,302.1
2017/10/16,收盤價(元),29.74,26.43,60.37,88.46,70.91,89.57,23.9,23.97,58.42,15.44,26.36,15.64,45.73,47.18,8.72,16.95,12.8,22.68,12.42,8.64,18.47,18.91,15.06,74.03,35.86,100.1,15.31,229.63,85.32,314.56,40.87,237.21,69.47,200.41,77.63,10.92,5681.02,13.05,98.57,102.58,69.07,139.81,129.73,90.44,301.61
2017/10/17,收盤價(元),29.79,26.38,60.74,88.74,71.01,89.2,24,23.92,57.94,15.44,26.23,15.68,45.73,47.47,8.85,16.95,12.8,22.83,12.42,8.7,18.52,18.91,15.15,73.75,35.81,100.1,15.26,227.22,82.54,309.74,40.82,237.68,68.44,199.44,77.07,10.88,5631.83,12.95,99.05,102.58,68.79,138.86,130.91,89.67,299.2
2017/10/18,收盤價(元),29.7,26.38,59.63,88.27,70.35,88.82,24,23.97,58.13,15.39,26.13,15.59,45.26,46.94,8.8,16.86,12.61,22.78,12.32,8.66,18.38,18.87,15.06,74.32,35.95,101.05,15.31,229.15,82.73,303.46,42.26,242.88,67.88,194.61,76.32,10.88,5503.95,12.86,98.57,102.58,69.07,140.29,132.1,89.01,293.88
2017/10/19,收盤價(元),29.66,26.24,59.25,88.08,70.35,88.44,23.95,23.97,57.84,15.35,26.13,15.54,45.16,47.13,8.81,16.9,12.75,22.59,12.28,8.67,18.43,18.77,15.15,74.88,35.62,100.57,15.02,230.6,83.02,305.39,41.7,242.41,68.72,197.03,74.24,11.15,5651.51,13.05,98.09,102.1,69.07,140.76,133.88,89.29,291.95
2017/10/20,收盤價(元),29.79,26.19,59.16,88.08,70.63,88.82,23.9,23.87,57.75,15.35,26.36,15.5,45.21,46.7,8.81,16.86,12.66,22.59,12.28,8.68,18.43,18.72,15.06,74.22,35.48,99.62,14.92,229.15,83.88,302.02,41.33,243.82,67.32,196.55,75.75,11.19,5484.27,13.14,98.09,102.1,68.98,141.72,132.69,89.96,293.4
2017/10/23,收盤價(元),29.7,26.38,60.56,87.03,70.06,87.02,24.15,23.92,57.75,15.35,26.36,15.41,45.26,47.27,8.75,16.86,12.8,22.68,12.32,8.67,18.43,18.72,15.06,73.75,35.39,99.15,14.97,230.6,83.98,309.25,41.15,240.99,67.69,198.48,75.28,10.97,5440,12.95,98.57,102.1,68.6,137.9,129.73,89.39,297.26
2017/10/24,收盤價(元),29.48,26.24,59.91,87.32,70.63,87.4,24.44,23.87,57.84,15.39,26.36,15.45,45.16,46.94,8.75,16.81,12.75,22.68,12.32,8.69,18.43,18.96,15.2,76.4,35.34,99.62,14.92,229.63,83.12,310.22,40.82,241.93,66.94,202.34,74.53,10.88,5499.03,12.77,98.09,102.1,68.6,137.9,129.73,88.82,298.23
2017/10/25,收盤價(元),29.44,26.29,58.97,87.32,70.35,87.31,25.11,23.87,57.65,15.39,26.46,15.45,45.45,47.37,8.79,16.86,12.75,22.73,12.32,8.69,18.47,18.91,15.29,74.51,35.29,100.1,14.88,229.63,82.64,316.49,40.73,242.41,66.94,198.96,74.24,11.06,5538.38,12.81,98.09,101.63,68.6,137.42,131.51,88.82,299.2
2017/10/26,收盤價(元),29.39,26.34,58.42,87.32,70.16,87.12,24.82,23.82,57.84,15.35,26.27,15.45,45.35,46.99,8.76,16.77,12.75,22.54,12.23,8.71,18.33,18.63,15.15,74.32,35.25,99.62,14.92,227.7,83.88,326.62,40.68,244.3,66.85,198.48,74.53,11.15,5474.44,12.77,98.09,102.1,68.12,136.95,130.91,90.53,302.58
2017/10/27,收盤價(元),29.39,26.29,58.7,87.22,69.88,86.93,25.01,23.78,58.13,15.3,26.46,15.41,45.73,47.56,8.78,16.81,12.8,22.54,12.28,8.72,18.47,18.39,15.2,74.51,35.58,99.62,14.83,230.6,80.04,318.42,40.78,246.66,66.56,199.44,74.05,10.97,5464.6,12.58,98.57,102.1,68.12,138.86,130.32,88.62,286.15
2017/10/30,收盤價(元),29.39,26.29,58.79,86.94,69.31,86.65,24.92,23.78,57.27,15.35,26.23,15.36,45.92,47.75,8.75,16.86,12.8,22.45,12.28,8.67,18.38,18.44,15.2,73.75,35.48,99.15,15.16,234.45,79.85,322.76,40.22,246.19,66.19,200.89,73.87,10.97,5636.75,12.58,98.09,101.63,67.64,138.38,132.1,90.15,304.03
2017/10/31,收盤價(元),29.44,26.19,58.6,87.22,70.06,86.55,24.92,23.68,57.17,15.35,26.23,15.36,45.97,47.56,8.76,16.81,12.85,22.4,12.19,8.67,18.33,18.44,15.2,73.56,35.86,100.1,14.88,234.45,78.51,330.48,39.43,246.66,66.66,198.96,73.49,10.97,5621.99,12.3,98.57,102.1,67.45,138.38,132.69,91.78,309.35
2017/11/1,收盤價(元),29.52,26.29,58.88,86.75,70.53,86.83,24.97,23.63,57.17,15.3,26.27,15.41,46.07,47.94,8.78,16.9,12.9,22.35,12.23,8.68,18.33,18.53,15.24,75.55,35.62,100.1,14.88,233.97,83.79,326.14,38,245.71,66.47,200.89,73.68,11.06,5685.94,12.39,98.09,101.15,66.98,136.95,132.69,90.72,316.6
2017/11/2,收盤價(元),29.52,26.53,57.95,86.84,70.63,86.65,25.06,23.73,57.27,15.25,26.6,15.36,46.26,47.85,8.78,16.86,12.9,22.26,12.23,8.68,18.47,18.49,15.2,74.7,35.72,100.1,14.88,232.53,82.06,324.21,37.49,246.66,67.69,197.99,73.02,10.97,5681.02,12.16,97.61,100.68,66.98,135.04,133.28,90.15,317.57
2017/11/3,收盤價(元),29.61,26.48,58.32,87.79,70.63,87.4,25.21,23.82,57.08,15.25,26.64,15.45,46.4,47.94,8.81,16.95,12.9,22.31,12.23,8.69,18.47,18.39,15.24,73.94,35.72,101.05,14.83,230.6,80.72,323.25,37.21,249.02,68.63,197.51,73.77,11.1,5887.6,12.25,97.61,100.68,67.17,135.52,133.88,90.15,317.57
2017/11/6,收盤價(元),29.61,26.29,57.95,87.13,70.25,86.74,24.87,23.82,56.79,15.2,26.32,15.36,46.31,47.75,8.77,16.95,12.75,22.35,12.28,8.69,18.47,18.3,15.24,74.41,35.34,100.1,14.64,231.08,81.58,316.49,36.51,249.49,67.88,199.93,73.68,11.15,5779.39,12.25,97.61,101.15,67.07,135.04,133.88,89.77,324.82
2017/11/7,收盤價(元),29.35,26.29,57.95,87.98,70.72,87.4,24.92,23.82,56.79,15.25,26.6,15.41,46.36,47.56,8.76,16.9,12.85,22.35,12.28,8.71,18.38,18.39,15.2,75.45,35.15,101.05,14.78,235.42,83.79,325.66,37.02,247.6,67.6,201.86,73.58,11.1,5789.23,12.16,98.09,101.63,67.83,135.04,132.69,90.53,322.4
2017/11/8,收盤價(元),29.44,25.99,59.35,87.6,70.63,87.87,24.68,23.68,56.21,15.25,26.41,15.36,46.21,47.27,8.77,16.86,12.85,22.31,12.28,8.71,18.43,18.39,15.2,75.26,34.96,101.05,14.73,233.97,84.27,324.69,36.51,247.6,67.22,199.93,74.34,11.01,5808.9,11.98,98.57,101.63,67.07,130.74,131.51,90.72,315.15
2017/11/9,收盤價(元),29.44,25.99,59.53,87.41,70.35,88.06,24.63,23.82,56.5,15.25,26.18,15.41,45.97,46.99,8.74,16.9,12.71,22.4,12.32,8.72,18.43,18.34,15.2,82.73,35.01,99.62,15.07,232.53,81.77,319.39,36.61,249.02,67.88,198.96,73.49,11.01,5661.34,12.02,98.57,102.58,67.64,132.18,128.54,88.82,318.53
2017/11/10,收盤價(元),29.48,25.85,58.97,87.41,70.25,88.25,24.77,23.73,56.4,15.25,26.23,15.36,46.02,47.08,8.72,16.81,12.75,22.31,12.28,8.72,18.43,18.34,15.2,81.31,34.87,100.57,15.21,232.04,79.37,314.56,35.4,244.77,67.5,197.99,69.72,10.92,5646.59,11.93,99.05,102.1,67.45,130.74,127.36,87.76,326.27
2017/11/13,收盤價(元),29.57,26.04,59.35,88.27,70.35,89.01,24.63,23.78,53.71,15.2,26.46,15.31,45.97,47.56,8.76,16.81,12.85,22.31,12.28,8.69,18.38,18.3,15.15,82.35,34.73,101.05,15.02,231.08,78.7,306.36,34.1,258,67.03,197.99,67.55,10.83,5607.24,11.98,98.09,101.63,67.17,130.74,126.77,87.67,318.53
2017/11/14,收盤價(元),29.57,25.99,59.81,87.89,70.63,89.57,24.68,23.73,52.66,15.16,26.23,15.31,46.02,47.32,8.76,16.9,12.9,22.35,12.32,8.69,18.43,18.3,15.2,80.46,34.25,101.05,15.11,231.56,79.37,314.56,33.87,258.95,67.88,195.58,68.02,10.88,5494.11,12.11,98.57,101.63,67.83,130.74,125.58,84.52,325.78
2017/11/15,收盤價(元),30.49,26.14,59.81,87.98,70.35,88.54,24.82,23.53,51.98,15.16,26.18,15.31,45.83,47.56,8.7,16.81,12.8,22.31,12.23,8.7,18.47,18.2,15.24,80.37,35.58,101.05,14.97,229.15,79.18,310.7,34.75,258.47,61.31,193.17,66.23,10.88,5538.38,12.25,98.09,101.63,67.26,130.74,122.03,83.47,319.5
2017/11/16,收盤價(元),30.14,25.85,59.53,87.6,70.25,88.54,24.53,23.44,51.31,15.11,26.23,15.27,45.73,47.47,8.67,16.77,12.85,22.21,12.19,8.7,18.38,18.06,15.15,79.42,35.34,100.57,14.97,229.63,78.12,309.25,35.22,258.95,62.15,193.65,66.23,11.01,5508.87,12.39,98.09,101.63,67.26,130.27,123.21,83.56,315.15
2017/11/17,收盤價(元),30.45,25.85,59.91,87.41,70.35,87.78,24.53,23.53,52.37,15.16,26.18,15.31,45.49,47.47,8.72,16.86,12.95,22.26,12.19,8.72,18.57,18.11,15.15,79.04,35.43,100.57,15.02,233.01,79.28,317.94,34.84,261.78,61.87,193.17,65.86,11.06,5464.6,12.3,98.57,102.1,67.55,130.74,124.99,85,319.02
2017/11/20,收盤價(元),30.05,26.19,59.91,87.79,70.44,88.63,24.58,23.49,51.98,15.16,26.6,15.36,45.92,48.23,8.77,16.9,13.14,22.26,12.23,8.71,18.52,18.15,15.15,80.94,35.2,100.1,15.26,230.11,78.7,308.77,34.8,260.84,62.06,194.61,64.73,11.23,5459.68,12.3,98.09,102.58,68.21,130.74,123.21,83.75,315.15
2017/11/21,收盤價(元),30.18,26.19,59.72,87.41,70.82,88.35,24.82,23.44,51.5,15.35,27.75,15.5,48.13,51.38,9,17.09,13.33,22.54,12.55,8.8,18.76,18.39,15.24,82.26,35.39,101.52,15.5,234.45,80.62,310.7,34.94,260.84,62.15,192.2,64.44,11.28,5425.25,12.39,98.57,102.1,69.17,130.27,123.21,84.33,321.92
2017/11/22,收盤價(元),30.49,26.24,60.46,87.79,71.1,89.29,25.06,23.73,51.79,15.49,28.02,15.54,48.6,51.57,9,17.27,13.52,22.73,12.69,8.82,19.28,18.53,15.43,81.5,35.48,102.47,15.45,233.49,82.54,315.53,34.98,256.58,62.72,199.93,65.29,11.46,5464.6,12.67,99.05,103.05,69.55,133.61,123.21,83.66,334.97
2017/11/23,收盤價(元),30.32,26.19,60.18,88.65,71.1,89.29,24.97,23.78,51.41,15.49,28.11,15.54,48.99,51.86,9,17.27,13.38,22.68,12.6,8.81,19.38,18.58,15.43,83.58,35.29,101.99,15.31,233.97,84.17,315.53,35.49,258,61.4,197.99,67.18,11.5,5444.92,12.63,99.05,103.05,69.45,135.52,125.58,84.52,328.68
2017/11/24,收盤價(元),30.36,26.09,59.53,87.79,71.1,88.63,24.82,23.53,51.02,15.39,27.79,15.45,48.41,51.19,8.93,17.23,13.23,22.4,12.51,8.72,19.19,18.49,15.34,82.54,35.06,101.99,15.31,235.42,83.31,314.56,35.08,258,61.21,198.48,66.52,11.81,5489.19,12.63,99.53,103.05,69.83,139.81,123.81,83.75,331.1
2017/11/27,收盤價(元),30.23,25.9,58.88,88.55,71.48,89.67,24.68,23.53,50.83,15.35,27.24,15.45,47.69,50.04,8.84,17.13,13.19,22.31,12.46,8.72,18.95,18.44,15.24,82.54,34.92,101.52,15.16,228.67,81.68,318.9,35.22,256.58,60.74,197.03,65.58,11.59,5243.26,12.35,99.53,103.05,69.93,134.08,122.03,82.7,325.3
2017/11/28,收盤價(元),29.52,25.8,59.07,88.65,71.48,88.44,24.92,23.49,50.25,15.3,27.33,15.45,47.22,49.85,8.89,17.13,13.33,22.31,12.51,8.73,19.09,18.39,15.38,81.88,35.06,100.57,15.21,225.77,79.85,319.39,35.35,258.47,60.74,197.03,64.73,11.68,5253.1,12.49,100.01,103.05,69.93,135.04,121.44,81.65,321.92
2017/11/29,收盤價(元),29.79,25.8,59.07,88.84,71.48,88.72,24.82,23.58,49.39,15.25,27.33,15.41,47.5,50.23,8.91,17.13,13.38,22.26,12.55,8.73,19.09,18.44,15.34,81.5,34.73,100.57,15.07,226.25,79.08,322.76,35.68,254.22,59.71,194.61,64.63,11.59,5154.72,12.49,100.01,102.58,69.07,132.65,122.03,81.37,324.82
2017/11/30,收盤價(元),29.48,27.11,59.25,85.99,71.19,85.98,24.63,23.63,49.39,15.25,26,15.31,46.93,49.38,8.91,17,13.33,22.35,12.46,8.74,19,18.25,15.24,82.26,33.97,100.57,14.68,218.05,74.67,314.56,34.15,260.84,57.74,193.17,64.35,11.32,5056.35,12.21,99.05,102.1,68.12,130.27,118.47,79.65,312.25
2017/12/1,收盤價(元),29.61,26.19,59.81,88.08,70.63,89.1,24.53,23.58,48.91,15.35,27.1,15.45,48.7,51.86,9,17.13,13.38,22.4,12.51,8.75,19.33,18.39,15.34,81.79,34.02,102.47,14.73,222.88,72.56,303.95,34.66,255.16,58.3,192.68,65.1,11.15,4928.47,12.07,99.53,103.05,68.21,130.74,117.41,80.12,317.57
2017/12/4,收盤價(元),29.83,26.14,58.51,88.55,71.19,89.76,24.92,23.82,49.97,15.53,27.38,15.64,49.08,52.53,9.32,17.23,13.43,22.49,12.65,8.88,19.52,18.49,15.43,81.98,34.73,103.89,15.07,225.77,70.25,308.77,34.98,254.22,57.65,193.17,64.07,11.15,4721.88,12.11,99.53,102.58,68.02,132.65,117.29,80.03,320.95
2017/12/5,收盤價(元),29.83,26.04,59.53,88.84,71.38,90.52,24.82,23.78,51.12,15.53,27.52,15.68,49.27,52.05,9.14,17.27,13.33,22.4,12.69,8.86,19.61,18.49,15.43,81.41,35.43,105.31,14.92,221.43,70.83,306.84,35.17,253.75,57.08,193.17,65.67,11.19,4653.02,12.21,99.53,102.58,67.64,134.56,113.26,79.46,320.95
2017/12/6,收盤價(元),29.7,26.14,60.18,88.27,70.63,90.24,24.68,23.63,50.16,15.35,27.19,15.45,48.41,51.29,9.05,17.13,13.09,22.35,12.6,8.77,19.28,18.2,15.38,79.23,35.25,103.42,14.4,219.02,70.45,276.45,35.08,254.69,55.67,192.2,66.52,11.19,4195.59,12.07,99.53,102.1,67.55,131.22,110.18,80.22,300.65
2017/12/7,收盤價(元),29.79,25.85,60.18,88.27,70.16,88.91,24.29,23.58,49.29,15.35,27.29,15.41,47.6,50.43,8.92,17.04,12.95,22.12,12.46,8.8,19.14,18.2,15.34,79.23,34.77,102.94,14.06,218.54,70.83,277.41,34.71,250.44,56.05,194.61,66.14,11.01,4230.02,11.7,100.01,101.63,67.64,131.22,110.89,81.84,300.65
2017/12/8,收盤價(元),29.7,25.75,60.56,88.27,70.16,89.2,24.05,23.53,49.1,15.39,27.19,15.36,48.03,51.09,8.99,17.13,13.28,22.07,12.51,8.77,19.19,18.15,15.34,78.1,35.06,102.47,14.06,219.02,74.19,285.61,34.52,255.16,56.14,192.68,64.63,11.1,4298.88,11.46,100.01,101.15,67.55,130.74,110.89,81.56,302.58
2017/12/11,收盤價(元),29.96,25.65,60,88.17,69.88,88.63,24.53,23.49,49.1,15.35,27.61,15.41,48.03,51.09,9.07,17.09,13.19,22.21,12.46,8.79,19.19,18.2,15.29,82.17,34.68,103.42,14.54,219.5,74.86,288.99,35.49,252.33,56.42,196.06,66.42,11.28,4357.91,11.84,100.01,101.15,68.12,131.7,113.73,82.61,311.28
2017/12/12,收盤價(元),29.79,25.85,60.18,88.55,69.88,89.1,24.39,23.44,49.1,15.44,27.61,15.45,47.46,50.62,9.26,17.09,13.14,22.16,12.46,8.81,19.23,18.3,15.38,81.5,34.82,103.89,14.35,219.5,73.81,285.61,34.84,256.11,57.36,195.1,64.63,11.15,4357.91,11.65,100.01,101.15,68.12,131.22,111.48,81.84,306.45
2017/12/13,收盤價(元),29.96,25.95,60.93,88.74,70.25,89.1,24.53,23.44,48.91,15.49,27.75,15.5,48.22,50.9,9.26,17.13,13.14,22.4,12.55,8.95,19.33,18.25,15.38,81.5,35.15,107.21,14.2,219.02,74.09,280.79,35.59,252.33,57.65,194.61,64.63,11.19,4328.39,11.7,100.01,101.15,68.5,131.7,111.01,81.75,305.48
2017/12/14,收盤價(元),29.96,26.34,61.86,89.12,70.63,89.86,24.77,23.39,49,15.49,27.88,15.54,48.51,51.86,9.34,17.23,13.38,22.31,12.65,8.98,19.61,18.34,15.34,80.94,35.43,107.21,14.3,222.39,74.67,279.34,36.14,254.69,58.4,197.51,64.54,11.19,4230.02,11.65,100.48,101.15,68.6,131.7,112.43,82.23,309.35
2017/12/15,收盤價(元),29.88,26.19,61.77,88.55,70.35,90.14,24.68,23.39,49.1,15.35,27.24,15.45,48.03,51.29,9.25,17.27,13.09,22.4,12.65,8.97,19.52,18.25,15.38,79.61,35.01,106.26,14.06,221.91,75.05,275,36.14,255.64,57.55,196.06,65.58,11.19,4111.97,11.6,100.96,100.68,67.64,129.79,110.77,81.18,311.28
2017/12/18,收盤價(元),29.96,26.04,61.11,89.88,70.82,92.88,24.53,23.39,49.2,15.35,27.19,15.45,48.41,51,9.31,17.23,13.14,22.45,12.65,8.94,19.57,18.25,15.38,79.61,35.15,109.11,13.92,219.02,75.53,277.41,37.35,255.16,57.27,199.93,66.23,11.1,4234.94,11.6,100.48,101.63,69.07,129.79,110.89,81.18,314.67
2017/12/19,收盤價(元),30.27,26.04,59.91,89.98,70.91,93.07,24.48,23.29,49,15.44,26.96,15.5,48.51,51.95,9.44,17.23,13.19,22.35,12.69,8.96,19.33,18.25,15.43,78.38,35.76,110.06,13.96,217.09,76.4,283.68,36.61,258,56.99,201.38,67.65,10.97,4111.97,11.46,100.48,100.68,68.88,130.27,108.05,80.32,316.12
2017/12/20,收盤價(元),30.36,26.19,60.56,89.98,71.38,92.88,24.92,23.34,49.29,15.39,27.38,15.45,48.41,51.57,9.67,17.23,13.19,22.35,12.65,8.97,19.28,18.3,15.34,79.04,36.1,108.16,14.01,216.61,77.64,282.24,36.98,258,58.21,203.79,68.12,10.97,4161.16,11.51,100.96,101.15,68.98,130.74,109.83,81.18,317.57
2017/12/21,收盤價(元),30.36,26.14,60.37,90.07,71.48,92.31,24.72,23.39,48.91,15.39,27.52,15.5,48.41,51.38,9.48,17.23,13.09,22.31,12.65,9,19.09,18.34,15.38,80.84,35.76,108.16,13.87,217.09,75.73,279.82,36.42,258,57.27,204.27,67.65,10.92,4062.79,11.6,100.48,101.15,68.21,131.7,109.35,80.89,320.47
2017/12/22,收盤價(元),30.89,26.48,60.74,90.54,71.76,92.13,25.11,23.58,49.1,15.44,27.61,15.59,48.8,51.48,9.62,17.27,13.19,22.49,12.69,9.08,19.23,18.39,15.38,80.37,36.1,107.21,13.82,219.5,74.67,280.31,36.61,258.95,57.74,203.31,68.12,11.06,4131.65,11.65,100.96,101.15,69.36,133.13,110.06,80.89,322.88
2017/12/25,收盤價(元),31.77,26.53,60.46,91.11,72.04,92.5,25.06,23.49,48.72,15.44,27.47,15.54,48.6,51.09,9.62,17.23,13.14,22.49,12.69,9.05,19.09,18.34,15.34,80.37,35.86,107.21,13.87,220.46,73.13,276.93,36.98,258.95,57.65,202.34,67.65,11.06,3934.9,11.65,101.44,101.15,69.07,134.08,109.11,79.93,318.53
2017/12/26,收盤價(元),31.99,26.58,60.18,91.11,72.04,92.6,24.92,23.53,48.72,15.39,27.33,15.5,48.03,50.52,9.52,17.13,13.04,22.45,12.69,8.98,19,18.3,15.34,79.14,35.67,106.74,13.48,218.05,71.12,270.18,36.98,255.16,57.46,200.41,65.95,10.97,3934.9,11.56,100.96,101.15,69.17,133.13,108.05,78.98,304.51
2017/12/27,收盤價(元),31.81,26.58,60.65,93.49,72.98,95.43,25.01,23.68,48.91,15.44,27.42,15.54,48.22,51.38,9.57,17.23,13.19,22.54,12.79,8.94,19.28,18.34,15.38,81.41,35.62,111.01,13.63,217.09,71.02,273.07,37.3,258,57.55,200.89,66.89,10.97,3743.08,11.56,101.44,102.58,69.45,133.61,109.23,79.26,309.83
2017/12/28,收盤價(元),31.81,27.02,61.58,91.97,72.7,94.96,25.35,23.82,50.06,15.49,27.52,15.54,48.6,51.38,9.57,17.27,13.23,22.64,12.74,8.99,19.23,18.44,15.43,81.5,35.72,110.06,13.72,218.05,73.23,275.96,37.35,262.25,57.74,200.89,67.74,11.1,3974.25,11.65,100.96,103.05,69.83,135.04,111.72,80.7,317.57
